"objectid","cef_disturb_group","cef_disturb_group_rank","cef_disturb_sub_group","cef_disturb_sub_group_rank","source_short_name","cef_extraction_date","cef_human_disturb_flag","area_km2","geom"
"1079","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0142736349999738","0106000020BD0B00000100000001030000000100000066000000303333B3B42D37410000000068111D41D0CCCCCCB52D3741C0CCCCCC78111D41D0CCCC4CB72D3741C0CCCCCCA0111D4100000000B92D374100000000BA111D4198999919B92D3741C0CCCCCCE0111D4130333333B92D3741C0CCCCCC04121D41D0CCCC4CB92D37410000000038121D41D0CCCC4CB92D3741403333336F121D4130333333B92D3741C0CCCCCC8E121D41303333B3BB2D374160666666B4121D41303333B3BD2D374100000000D0121D41686666E6BD2D3741C0CCCCCCD2121D4100000080BD2D3741C0CCCCCCF6121D4100000000BE2D3741A099999921131D4168666666C22D3741C0CCCCCC3E131D4130333333BF2D3741606666665A131D4198999919BF2D37414033333381131D4100000080C42D3741A0999999A1131D41D0CCCC4CC92D3741A0999999B7131D4100000000CB2D374100000000CE131D41686666E6CE2D3741A0999999E5131D4100000000D32D374140333333F3131D41D0CCCCCCD82D3741C0CCCCCCFE131D4198999919DE2D3741A09999990D141D4198999919DF2D3741C0CCCCCCF2131D41D0CCCC4CE12D374160666666BA131D41303333B3E22D3741403333339D131D4100000000E52D37410000000084131D4100000080E72D3741C0CCCCCC6C131D41686666E6E72D3741A099999969131D4198999999E82D3741C0CCCCCC66131D4130333333EC2D37416066666658131D4100000080EE2D3741C0CCCCCC46131D41686666E6EE2D3741A099999943131D4198999999EF2D3741C0CCCCCC40131D4198999999F32D3741C0CCCCCC32131D4198999999F62D37410000000024131D4100000000F72D3741A099999921131D4198999999F72D3741A09999991F131D41303333B3FB2D3741A099999913131D4168666666FE2D3741A099999909131D4130333333002E374160666666FA121D41D0CCCCCC002E374160666666E8121D4198999919022E3741C0CCCCCCD0121D4198999999022E3741A0999999BB121D41686666E6032E374140333333A3121D4198999919042E3741C0CCCCCCA0121D4100000080062E3741A099999989121D41686666E6062E37416066666686121D41303333B3072E3741A099999983121D41303333330A2E3741000000007A121D41303333B30A2E3741C0CCCCCC76121D41989999190C2E37414033333369121D41686666660D2E37414033333357121D41686666660D2E37416066666654121D41989999990D2E3741C0CCCCCC40121D41303333330E2E37416066666628121D41D0CCCC4C0E2E37410000000026121D41000000800F2E37414033333315121D41303333B30F2E37414033333301121D41686666E60F2E374100000000FE111D4198999919112E374140333333EB111D41686666E6112E374160666666DC111D41303333B3112E374140333333CD111D41686666E60F2E3741C0CCCCCCB8111D41D0CCCC4C0E2E374160666666A2111D41989999190E2E374100000000A0111D41303333330D2E37416066666686111D41989999190D2E37410000000070111D41D0CCCCCC0C2E3741403333335F111D41303333B30B2E37416066666652111D41000000800B2E3741A09999994F111D41686666660B2E3741000000004C111D41D0CCCC4C0B2E37410000000036111D41686666660B2E37410000000022111D41686666E6092E37416066666612111D4198999999092E3741403333330F111D41303333B3082E374140333333F9101D41D0CCCCCC082E3741A0999999F3101D4100000000092E374100000000F0101D41D0CCCCCC072E374160666666E6101D4198999999032E374100000000DC101D41303333B3FB2D374100000000CE101D4100000080F32D3741A0999999D3101D41686666E6EC2D374140333333E1101D41303333B3E72D374100000000DC101D4100000000DF2D374140333333D5101D4198999919D62D3741C0CCCCCCC6101D4198999919CF2D3741A0999999C1101D41686666E6C62D374140333333B1101D41D0CCCCCCC02D3741C0CCCCCCAC101D4130333333BA2D374100000000AA101D41686666E6B32D3741C0CCCCCC92101D41D0CCCC4CAD2D3741403333338F101D41D0CCCC4CAE2D3741A09999999D101D4130333333AD2D374160666666D0101D41303333B3AD2D374100000000E8101D4198999919B02D3741000000000A111D4100000000B42D3741606666661A111D4198999999B52D3741C0CCCCCC3C111D41686666E6B32D3741C0CCCCCC5C111D41303333B3B42D37410000000068111D41"
"1080","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000418174999993108","0106000020BD0B0000010000000103000000010000000D000000D0CCCC4C740C3841C0CCCCCCE8131D4168666666550C3841C0CCCCCCE6131D4100000080540C3841A0999999E5131D4100000080530C3841A0999999E5131D41D0CCCCCC520C384160666666E4131D4198999919520C384140333333E3131D4198999999510C384100000000E2131D41303333334C0C384160666666D8131D41303333B34B0C384140333333D7131D41D0CCCCCC420C38410000000004141D4168666666650C3841C0CCCCCC18141D41303333336E0C384160666666F4131D41D0CCCC4C740C3841C0CCCCCCE8131D41"
"1081","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0203644750000423","0106000020BD0B0000010000000103000000010000006500000098999999321838414033333365131D4100000000321838410000000062131D41686666E631183841606666665E131D419899991932183841A09999995B131D4198999999321838416066666658131D4168666666331838410000000058131D419899991934183841C0CCCCCC56131D4100000080351838414033333357131D41686666663C1838416066666618131D41D0CCCC4C42183841C0CCCCCCD8121D41000000804D1838416066666684121D41000000805A1838410000000054121D419899999971183841C0CCCCCC30121D41989999998418384140333333BD111D41303333B38D183841C0CCCCCC8E111D41D0CCCCCC98183841A09999995D111D41D0CCCC4CA81838414033333375111D41303333B3B3183841C0CCCCCC76111D41686666E6B41838410000000068111D4100000000BF183841A0999999E7101D41303333B3CF183841A0999999B9101D4100000080CF1838416066666682101D4198999919DB183841000000005C101D4130333333CC1838416066666636101D41303333B3AA183841C0CCCCCCDE0F1D41D0CCCC4CA01838416066666618101D41000000808B1838410000000054101D4130333333821838410000000082101D410000000079183841C0CCCCCCB0101D41989999996C183841C0CCCCCCBE101D413033333368183841A0999999C3101D41686666E66518384160666666CE101D41303333B36418384100000000D4101D416866666661183841A0999999E3101D41000000805F1838410000000002111D41686666E65F183841A099999905111D41D0CCCC4C62183841C0CCCCCC22111D4198999999621838410000000026111D41686666E6621838414033333329111D4198999919651838414033333343111D416866666662183841C0CCCCCC50111D41D0CCCCCC5E1838410000000062111D41303333B358183841A09999997F111D41303333334218384160666666B2111D41303333B33818384100000000AE111D41686666E633183841A0999999AB111D41303333B328183841C0CCCCCCB4111D41303333332018384100000000BC111D41686666661C18384140333333BF111D41989999991418384140333333CB111D41D0CCCC4C0D183841C0CCCCCCD6111D41686666660918384100000000F8111D419899991908183841606666661E121D41989999990B183841A099999947121D41000000000B183841C0CCCCCC5A121D419899991908183841C0CCCCCC78121D4168666666051838410000000088121D41303333B304183841606666668C121D419899991904183841A09999998F121D410000008003183841C0CCCCCC92121D41303333330118384160666666A0121D4168666666FF173841C0CCCCCCBA121D416866666600183841A0999999C7121D41303333B300183841A0999999CB121D416866666603183841A0999999EF121D41303333B3FD1738410000000004131D41D0CCCCCCFA173841606666660E131D4198999999E71738410000000030131D41D0CCCCCCDF1738416066666638131D41303333B3D81738410000000040131D4130333333D01738414033333347131D4168666666CE173841A099999967131D41686666E6CC1738416066666688131D41686666E6C81738414033333379131D41D0CCCC4CC81738416066666676131D41686666E6C71738416066666678131D4100000080C7173841A09999997B131D41D0CCCCCCC6173841403333337F131D41D0CCCC4CC5173841A099999987131D41303333B3C4173841403333338B131D4130333333C4173841000000008E131D4100000000C41738416066666690131D41686666E6D01738416066666698131D4198999999D1173841C0CCCCCC98131D4198999999D2173841000000009A131D41303333B3D3173841000000009C131D4100000080F617384100000000DE131D4130333333F7173841A0999999DF131D4100000000F817384100000000E2131D410000000007183841A09999990D141D410000008007183841403333330F141D410000000008183841C0CCCCCC10141D4168666666081838416066666614141D4198999919091838414033333317141D410000008009183841000000001A141D41000000800B183841C0CCCCCC26141D41000000000E183841A09999991D141D410000000033183841A09999996D131D41D0CCCC4C33183841C0CCCCCC6A131D41D0CCCC4C33183841A099999967131D4198999999321838414033333365131D41"
"1082","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00868431999998262","0106000020BD0B000001000000010300000001000000190000000000008057D936414033333313141D416866666663D936416066666604141D410000000066D936410000000000141D41D0CCCCCC77D93641A0999999DF131D41989999196FD93641C0CCCCCCB0131D41303333B36CD936410000000088131D41000000006DD93641A09999997F131D41686666E66DD936416066666662131D419899991964D936416066666628131D419899999961D93641000000001A131D41000000805BD93641C0CCCCCCF6121D41686666E653D93641A09999999F121D419899991949D9364160666666BE121D41D0CCCCCC45D93641A0999999B7121D41D0CCCCCC2AD93641403333330B131D41303333B3EED83641C0CCCCCC84131D41D0CCCCCCDFD8364160666666B4131D41D0CCCCCCDED8364160666666BA131D41D0CCCC4CE1D836416066666602141D4100000000EDD836414033333337141D41303333B3F2D83641C0CCCCCC4E141D4130333333FCD836410000000020141D410000008006D93641000000000C141D41D0CCCCCC50D93641A09999991B141D410000008057D936414033333313141D41"
"1083","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000701709999959413","0106000020BD0B00000100000001030000000100000016000000D0CCCCCCF312384100000000CE121D41D0CCCCCCE312384100000000F2121D41686666E6CC123841A0999999FF121D41686666E6BC1238414033333323131D4198999999B1123841C0CCCCCC40131D41D0CCCC4C9E123841000000005E131D41303333338B123841A09999997B131D4130333333781238414033333399131D410000008065123841C0CCCCCCCC131D41D0CCCCCC251238416066666608141D41303333B3FF113841C0CCCCCC4A141D4168666666F5113841C0CCCCCC5C141D41686666E6EA113841000000006C141D4198999919FC113841403333335D141D419899999923123841606666661C141D41D0CCCC4C35123841C0CCCCCCFE131D41686666664A123841C0CCCCCCEC131D41686666E663123841C0CCCCCCD6131D41D0CCCCCCA9123841606666664E131D41303333B3C3123841C0CCCCCC26131D41303333B3E6123841A0999999EF121D41D0CCCCCCF312384100000000CE121D41"
"1084","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000211355000043269","0106000020BD0B0000010000000103000000010000000F000000D0CCCC4C660C3841403333335B141D41D0CCCC4C6E0C38416066666626141D41D0CCCC4C6F0C38410000000024141D4100000000700C38414033333321141D4198999919750C3841000000001C141D4198999999760C3841403333330D141D41686666E67D0C384140333333FF131D41D0CCCCCC860C3841000000000A141D41303333B38A0C38410000000006141D4100000080860C384160666666FC131D41000000807C0C384160666666EE131D41303333B3700C38416066666602141D4130333333690C38414033333323141D4100000000620C3841C0CCCCCC6C141D41D0CCCC4C660C3841403333335B141D41"
"1085","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","2.00000000078231e-05","0106000020BD0B00000100000001030000000100000004000000303333B36C0C38414033333367141D41D0CCCC4C700C3841A09999996D141D41686666E6710C38410000000044141D41303333B36C0C38414033333367141D41"
"1086","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00420503999995276","0106000020BD0B0000010000000103000000010000000B00000098999919AB133841C0CCCCCC20121D41303333339B133841A0999999FB101D419899991991133841606666661E111D419899999988133841A099999939111D41000000009A133841000000003C121D4198999919A5133841A0999999E1121D41D0CCCCCCAA13384140333333EF131D4168666666BA133841A09999996F141D4168666666CA13384100000000F2131D4198999999BE1338414033333387131D4198999919AB133841C0CCCCCC20121D41"
"1087","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000259375000006054","0106000020BD0B0000010000000103000000010000000D000000000000805C0C38414033333377141D41000000805C0C3841A099999973141D41303333335E0C3841A099999961141D41303333B3480C3841C0CCCCCC60141D41303333333F0C3841C0CCCCCC16141D41989999993E0C3841A099999919141D41303333333A0C38410000000052141D41D0CCCC4C3E0C38414033333359141D41303333B3430C3841C0CCCCCC62141D41D0CCCC4C4F0C38414033333377141D4100000000550C38410000000080141D41989999995C0C3841000000007A141D41000000805C0C38414033333377141D41"
"1088","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","9.77799999906495e-05","0106000020BD0B0000010000000103000000010000000500000098999919E90C3841403333337B141D4198999999D30C3841606666666C141D41D0CCCC4CE00C38410000000096141D4130333333E70C3841A099999989141D4198999919E90C3841403333337B141D41"
"1089","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00063123499999322","0106000020BD0B0000010000000103000000010000000A000000D0CCCCCC7F0C3841C0CCCCCC8A141D41989999198F0C384140333333A7141D4100000000910C3841C0CCCCCCAA141D41686666E6990C38416066666662141D41989999999D0C38410000000032141D4130333333930C3841606666661A141D4198999919920C3841A09999991B141D4168666666840C3841A099999949141D41303333B3800C3841606666667E141D41D0CCCCCC7F0C3841C0CCCCCC8A141D41"
"1090","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000226599999998324","0106000020BD0B00000100000001030000000100000007000000D0CCCCCC3A1138416066666692141D419899999932113841A09999999B141D41303333B31911384140333333A9141D41686666661811384160666666AC141D41303333331411384140333333B7141D41000000003A11384160666666BC141D41D0CCCCCC3A1138416066666692141D41"
"1091","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00142468500003373","0106000020BD0B0000010000000103000000010000000F00000030333333EA113841606666666C141D41D0CCCC4CE2113841A099999955141D4100000080DF113841A09999994D141D4100000000D2113841A099999969141D4168666666C61138410000000082141D4198999999BC113841C0CCCCCC80141D4168666666B01138410000000054141D416866666693113841000000007E141D41303333B36E113841C0CCCCCCA8141D41303333B3561138414033333393141D413033333355113841A0999999C1141D41989999196B11384100000000C6141D41989999999311384140333333B1141D41303333B3C5113841000000008C141D4130333333EA113841606666666C141D41"
"4749","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000559694999995567","0106000020BD0B0000010000000103000000010000000800000068666666B9723741A0999999AF311E4198999919B172374100000000A6311E4168666666AC723741C0CCCCCCB4311E41303333B3A072374100000000E8311E41303333B3AF723741C0CCCCCC00321E4198999919BF723741606666660E321E4100000000C6723741A0999999E9311E4168666666B9723741A0999999AF311E41"
"1093","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0418706350000239","0106000020BD0B00000100000001030000000100000032000000686666E6D74C3741C0CCCCCCD2141D41D0CCCCCCE14C3741C0CCCCCC94141D4198999919EA4C3741C0CCCCCC66141D4198999999EE4C3741C0CCCCCC0C141D4100000000EF4C374100000000CE131D4168666666EC4C3741A09999998B131D4100000000EA4C3741606666666A131D4168666666E74C37416066666626131D4100000000E34C374140333333DB121D4100000000E14C3741A0999999A7121D4100000080DF4C37410000000062121D41686666E6DD4C3741000000000A121D41D0CCCCCCDD4C374140333333DD111D4168666666DA4C3741000000007C111D4100000000D84C37416066666644111D41686666E6CF4C3741A0999999E3101D4168666666C14C37414033333391101D41D0CCCCCCAD4C37414033333353101D4198999999A34C37410000000054101D41686666E6944C3741C0CCCCCC4E101D4100000080834C37414033333369101D41D0CCCCCC724C3741000000008E101D41000000806E4C3741A0999999C7101D41D0CCCC4C6A4C374140333333F9101D41303333B3664C3741C0CCCCCC2C111D41686666E6614C37416066666678111D41686666665B4C374100000000D0111D41303333B34C4C37410000000012121D4198999919454C3741C0CCCCCC54121D4130333333404C37410000000090121D41989999193C4C374100000000D6121D41000000003A4C3741A0999999EF121D41303333B3354C3741A09999993D131D41686666662F4C3741C0CCCCCC8A131D41686666662C4C374160666666B6131D4130333333294C3741C0CCCCCC04141D41D0CCCCCC274C3741000000005C141D41686666662E4C3741A0999999A1141D41303333B3324C374100000000A0141D41303333333A4C3741A09999999D141D41989999194F4C3741C0CCCCCCA0141D41000000005D4C3741403333339D141D41303333B36A4C374100000000A0141D4198999999784C374140333333B1141D41686666668C4C374100000000B6141D41000000009D4C374100000000C2141D41D0CCCC4CAE4C374100000000C6141D4168666666BB4C3741C0CCCCCCCE141D4168666666CD4C3741C0CCCCCCD4141D41686666E6D74C3741C0CCCCCCD2141D41"
"1094","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000461900000017881","0106000020BD0B0000010000000103000000010000001A000000D0CCCCCCEB423741C0CCCCCC38141D4198999919EE423741A09999994B141D41D0CCCC4CF0423741000000005E141D41686666E6F0423741C0CCCCCC62141D4168666666F14237410000000066141D41686666E6F14237414033333369141D41D0CCCC4CF34237414033333373141D41303333B3F4423741A099999981141D4130333333F54237416066666686141D41303333B3F5423741403333338B141D4100000000FC423741A0999999C3141D41D0CCCC4CFC42374160666666C6141D4100000080FF42374100000000E6141D41D0CCCCCC01433741A0999999CD141D41D0CCCCCC0243374100000000C2141D41989999190443374160666666B0141D41D0CCCCCC03433741403333339F141D41D0CCCC4C03433741C0CCCCCC8A141D4168666666014337410000000074141D41D0CCCCCCFF4237414033333365141D4130333333FE423741A099999955141D4100000000FD4237410000000048141D41D0CCCC4CFA4237410000000044141D41686666E6F6423741403333333F141D41D0CCCC4CF1423741000000003A141D41D0CCCCCCEB423741C0CCCCCC38141D41"
"1095","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000563125000000838","0106000020BD0B0000010000000103000000010000000700000098999919070D3841403333338F141D4168666666F20C38414033333381141D4100000000F30C384140333333AB141D41303333B3040D3841A0999999F1141D41686666E6120D384140333333C9141D4198999919140D384160666666AA141D4198999919070D3841403333338F141D41"
"1096","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000898400000002887","0106000020BD0B00000100000001030000000100000011000000989999996BA236414033333339141D41D0CCCCCC64A23641C0CCCCCC32141D41000000005CA23641000000004C141D416866666655A23641A09999996D141D41303333B355A23641A099999971141D41686666E655A236416066666676141D410000000058A23641A0999999B3141D41303333335DA2364160666666E0141D41686666665CA23641C0CCCCCCFE141D416866666660A236416066666602151D41686666E664A23641000000000C151D41D0CCCC4C64A23641A0999999ED141D41D0CCCCCC64A2364140333333BF141D41989999996BA23641C0CCCCCCA2141D41686666E671A23641A09999997D141D41303333B374A23641606666665C141D41989999996BA236414033333339141D41"
"1097","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0012223399999753","0106000020BD0B00000100000001030000000100000007000000000000003F0D38414033333303151D41303333331D0D384140333333BD141D41D0CCCCCC170D38414033333307151D41989999990F0D3841C0CCCCCC30151D41303333331D0D38414033333377151D41686666E62F0D3841C0CCCCCC5E151D41000000003F0D38414033333303151D41"
"1098","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0523437850000238","0106000020BD0B00000100000001030000000100000054000000686666E61DB4364160666666A2111D41303333331DB43641606666669C111D413033333317B436414033333359111D419899991912B43641000000001E111D41D0CCCCCC0BB4364160666666E8101D41D0CCCC4C07B4364100000000C6101D419899999904B43641C0CCCCCCC8101D4198999999F9B3364140333333AF101D4100000080EDB336410000000078101D41303333B3EAB33641403333336B101D41686666E6D0B336410000000028101D4100000000CCB336410000000020101D41303333B3BAB33641A099999903101D4168666666B6B336410000000000101D4100000000A7B33641C0CCCCCCEE0F1D41303333339FB3364160666666CC0F1D41989999999FB33641606666667E0F1D41303333B3A0B33641C0CCCCCC6A0F1D41686666E697B3364100000000600F1D41686666E695B33641403333336F0F1D41000000808DB3364140333333830F1D410000008081B33641C0CCCCCC580F1D416866666678B33641606666664E0F1D416866666673B3364100000000660F1D41303333336EB3364100000000A80F1D419899991964B336410000000000101D410000000059B336416066666660101D410000000054B336410000000066101D416866666644B336410000000078101D41303333B33CB33641C0CCCCCC80101D41686666E621B33641A0999999BD101D410000000018B3364100000000FC101D41303333B306B33641C0CCCCCC68111D416866666606B33641C0CCCCCC6A111D4100000000FAB2364160666666C0111D4168666666F3B2364100000000EE111D4198999919FAB236414033333303121D413033333318B33641A099999961121D410000008033B3364160666666FC121D413033333333B33641C0CCCCCCFE121D41686666E632B336414033333301131D41000000002CB33641C0CCCCCC3E131D410000000021B33641A099999963131D41303333B31AB33641C0CCCCCC78131D416866666619B33641606666667A131D41303333B306B336414033333393131D410000008003B336414033333397131D4198999919FAB2364160666666BC131D41D0CCCC4CECB2364160666666F2131D41D0CCCCCCD4B236414033333345141D41686666E6D3B23641C0CCCCCC48141D4168666666CBB236414033333393141D41D0CCCC4CBFB2364140333333C7141D4100000080AEB2364140333333E9141D41989999199DB23641C0CCCCCC0A151D41303333B395B23641C0CCCCCC1C151D410000008091B236414033333327151D41D0CCCCCC8DB236414033333337151D41D0CCCCCC8FB236416066666650151D416866666698B23641403333336F151D41303333B3A7B23641C0CCCCCC8A151D4100000080B5B23641A099999985151D41D0CCCCCCBFB23641C0CCCCCC5E151D4198999919CAB236414033333303151D41D0CCCCCCE2B23641C0CCCCCC8A141D41686666E614B33641C0CCCCCC0A141D419899991933B3364100000000C0131D41686666663BB3364140333333AB131D410000000072B33641000000005E131D41D0CCCC4C7AB336410000000052131D41000000807EB336410000000048131D41D0CCCC4CACB3364100000000D6121D41D0CCCC4CADB33641A0999999D3121D4198999919E0B336414033333371121D4198999919F2B33641C0CCCCCC8C121D41686666E601B43641C0CCCCCCB0121D413033333309B4364100000000B8121D41686666660AB43641C0CCCCCCB8121D410000000014B43641A0999999AF121D41303333B31AB43641C0CCCCCC88121D41D0CCCC4C18B436414033333359121D419899999910B43641403333332F121D41686666E611B4364140333333E1111D41686666E61DB4364160666666A2111D41"
"1099","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0448292049999218","0106000020BD0B00000100000001030000000100000074000000D0CCCCCC81C536416066666676151D41000000808DC536410000000052151D41989999999FC53641000000005E141D4198999919A4C53641A09999994F141D41303333B3D5C53641C0CCCCCCB2131D4130333333D1C53641403333334F131D41303333B3CCC5364100000000B6121D4198999999D5C5364100000000A4121D4168666666DAC53641C0CCCCCC46121D4198999999DDC5364160666666FC111D4198999999DDC53641A0999999B5111D4130333333D7C536410000000072111D4100000080D1C53641000000002E111D4198999919CBC53641A0999999DD101D41303333B3C4C53641403333339D101D41303333B3C4C536410000000056101D41686666E6C7C536416066666602101D41D0CCCCCCDCC53641A099999915101D4100000000EDC536414033333339101D4130333333F8C53641A09999993F101D41686666E601C63641606666662C101D413033333309C63641A099999905101D41D0CCCCCC0AC63641A0999999DB0F1D41303333B302C6364140333333AB0F1D41D0CCCCCCF9C53641000000006E0F1D41D0CCCCCCF9C53641000000004E0F1D41686666E6FDC5364140333333270F1D419899991905C63641C0CCCCCC060F1D410000008007C63641A0999999E30E1D41D0CCCCCC06C63641C0CCCCCCB20E1D41686666E601C6364160666666B60E1D41D0CCCCCCF5C53641C0CCCCCCCC0E1D41D0CCCC4CEBC53641A0999999D90E1D4198999999DDC5364160666666D60E1D4130333333D7C5364160666666C60E1D41D0CCCCCCD4C53641C0CCCCCCA20E1D4168666666DAC53641C0CCCCCC820E1D4130333333DEC53641A0999999730E1D41686666E6E4C53641C0CCCCCC580E1D4198999919E4C53641A09999992B0E1D4130333333DBC53641C0CCCCCC0E0E1D4100000080D1C5364100000000120E1D41D0CCCC4CC6C53641C0CCCCCC2E0E1D41D0CCCCCCBBC53641C0CCCCCC1E0E1D4198999999ABC53641C0CCCCCC020E1D41686666E6AAC5364140333333010E1D41D0CCCC4C9EC5364140333333E50D1D41D0CCCC4C98C5364100000000D80D1D413033333384C5364160666666CE0D1D416866666672C53641A0999999D10D1D41303333B364C5364100000000F80D1D41D0CCCC4C5EC5364160666666280E1D41D0CCCCCC4FC53641000000006C0E1D41303333B343C53641C0CCCCCC820E1D419899999937C5364100000000960E1D41989999192DC53641C0CCCCCCE60E1D41303333B326C53641606666662A0F1D41303333B326C53641000000004E0F1D413033333331C5364160666666540F1D41D0CCCCCC36C53641C0CCCCCC400F1D41D0CCCC4C41C53641C0CCCCCC300F1D416866666651C53641A09999991D0F1D41000000805DC5364160666666100F1D41686666666AC5364160666666000F1D41000000807AC5364100000000FA0E1D41686666668BC5364160666666000F1D41303333B396C53641A09999992D0F1D4168666666A0C5364160666666740F1D41989999999FC5364160666666B80F1D41000000808FC53641C0CCCCCCBE0F1D41D0CCCC4C7FC53641C0CCCCCCBE0F1D41000000006CC5364160666666C80F1D41303333B360C53641C0CCCCCCCE0F1D41303333B35CC5364100000000FC0F1D41686666E65FC53641A09999993F101D410000000068C53641A099999969101D41D0CCCC4C73C536416066666686101D41989999197CC536414033333383101D410000000089C53641A099999969101D419899991999C536414033333363101D4130333333A1C53641A099999989101D4100000000A2C5364160666666CA101D4168666666A0C536414033333321111D41303333339DC536416066666678111D419899991991C53641403333339F111D413033333388C5364100000000CC111D419899999982C53641A0999999FF111D41303333B37DC536416066666636121D41D0CCCCCC70C53641403333334D121D41686666E65FC53641A099999953121D41303333334EC53641000000005A121D41686666663CC53641A09999998D121D41686666E63AC536416066666694121D41D0CCCCCC32C53641C0CCCCCCBA121D416866666634C5364100000000F8121D419899991942C53641403333330B131D41989999195BC53641C0CCCCCC14131D41D0CCCCCC61C53641C0CCCCCC14131D410000008076C53641C0CCCCCC14131D41D0CCCCCC8DC53641C0CCCCCC14131D4100000000A2C536410000000022131D41D0CCCCCCA6C536416066666652131D4100000000A2C53641C0CCCCCC92131D419899991999C5364100000000C0131D413033333388C53641A0999999C9131D410000000080C5364140333333CF131D41686666E674C5364160666666D6131D41D0CCCC4C77C53641A099999903141D41989999197CC536410000000034141D41989999197CC53641C0CCCCCC6A141D41D0CCCCCC6CC53641403333339B141D41989999195EC5364140333333C5141D419899999962C53641C0CCCCCC24151D41D0CCCC4C67C536416066666676151D413033333379C536414033333391151D41D0CCCCCC81C536416066666676151D41"
"1100","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000921815000010971","0106000020BD0B000001000000010300000001000000130000009899991930CC3741C0CCCCCC36151D41303333332DCC3741C0CCCCCC06151D41686666E622CC3741A09999990F151D41000000001DCC3741C0CCCCCC24151D41989999190FCC3741A09999992D151D419899999909CC37414033333329151D41303333B3FFCB37410000000026151D41303333B3FBCB3741A099999933151D4198999919F9CB37416066666652151D4100000080F8CB37410000000072151D4100000080FACB37410000000080151D413033333302CC3741A099999981151D41D0CCCC4C05CC37416066666698151D410000000009CC3741A099999995151D41989999990CCC3741000000007E151D419899991911CC3741A099999961151D41686666E61DCC3741A099999953151D410000000028CC37414033333345151D419899991930CC3741C0CCCCCC36151D41"
"1101","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00266587999999978","0106000020BD0B00000100000001030000000100000017000000303333334EA23641C0CCCCCC24151D41303333B344A23641403333330F151D413033333341A2364100000000E8141D410000008033A23641C0CCCCCC10151D41989999992CA2364160666666EE141D41D0CCCC4C35A236414033333389141D41989999993AA23641A099999973141D410000000038A236416066666640141D41000000802CA23641C0CCCCCC50141D419899999920A23641C0CCCCCC52141D41989999191AA23641606666666E141D41000000801AA23641000000009A141D41D0CCCCCC1CA2364100000000B6141D41686666E618A23641C0CCCCCCD6141D41686666E61CA23641C0CCCCCC3E151D41303333B333A236416066666680151D41303333B347A2364100000000A8151D419899991949A2364100000000A6151D41686666664AA2364160666666A4151D41303333334FA236416066666696151D410000008054A23641606666666C151D41D0CCCC4C4EA23641A09999994B151D41303333334EA23641C0CCCCCC24151D41"
"1102","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000996915000027176","0106000020BD0B0000010000000103000000010000000700000000000000670D3841C0CCCCCC64151D41000000004E0D3841C0CCCCCC24151D4168666666430D3841C0CCCCCC6A151D4100000000310D3841C0CCCCCC98151D41989999193A0D384140333333B3151D41D0CCCCCC500D3841C0CCCCCCBA151D4100000000670D3841C0CCCCCC64151D41"
