"fire_year","fire_number","area_m2","geom"
1919,"136","4947756.1846801","0106000020BD0B0000010000000103000000010000008C0000008716D9EE675A3141986E12C3BD0420410AD7A350665A3141190456CEC1042041E3A59BC4515A31413D0AD7A3AB0420416891ED7C075A3141560E2D728304204114AE4721BC5931417F6ABC348F04204146B6F3BD51593141508D976ECA042041C1CAA1A5C15831413F355E7AC4042041CBA145B6085731413D0AD7A37F032041CDCCCC0C095631415A643B5F2C032041986E1263F6543141FA7E6A7CA702204121B07248925431412DB29D2FA502204175931864475431415EBA490CFB022041C976BEBF07543141378941E07503204108AC1C5A59543141DD240601D7032041713D0AF75854314152B81E05E0032041643BDF4F4D543141986E12834604204179E926B137543141736891AD94042041CDCCCCCC0254314121B072E80005204104560E0DB2533141BE9F1AEF4B052041AC1C5A644653314196438B6C2E052041B29DEF27C9523141295C8F42F004204185EB51B89B52314166666666AE0420411B2FDDC47B523141DBF97EAA3D0420410E2DB2DD5C523141273108AC7D03204183C0CA613E523141621058F99D022041931804D6445231419A9999D978012041A69BC4805B5231412731086CDB002041E5D0221B655231416DE7FB294D00204162105879425231410AD7A370C8FF1F414260E5702A523141022B8716C8FE1F41295C8FE2ED513141BE9F1A2F13FE1F41736891CDC2513141C520B072AFFD1F41621058599851314177BE9F9AECFC1F414A0C026B80513141448B6C67DCFB1F41CDCCCCCC56513141B4C876BE9AFA1F413108AC7C31513141C520B072D8F91F412B8716F9F6503141022B871673F91F41295C8F22D15031415EBA490C00F91F419A9999B9A8503141B4C876BE8CF81F41AAF1D24D83503141CDCCCC4CDAF71F4114AE47017B503141E9263108ACF61F41A8C64B17545031418716D9CEB4F41F41FA7E6ABC3A503141A8C64B37E2F21F41D578E966255031415C8FC2F5A8F01F414A0C026B0B5031410AD7A3F039ED1F41EC51B85EFE4F314162105839EBEB1F411F85EB911350314160E5D022A2EB1F411B2FDD2421503141295C8F420CEB1F41736891AD02503141BA490C0213EA1F41BC7493F86E4F3141DF4F8D17FEE71F415C8FC2556F4F314139B4C8F619E71F419CC420B0A24F3141F0A7C64B3EE61F4160E5D0C2A24F31411B2FDD2476E51F41CDCCCC0C8B4F314154E3A51BF6E41F4175931844404F314154E3A59B75E41F41A8C64B573A4F31415C8FC275ACE31F411D5A64FB794F31418716D9CEB6E21F415EBA494CD14F314106819543A5E21F4123DBF95EEB4F3141BA490C8241E21F411F85EB713E5031413F355EBAA2DF1F41C74B37A96C503141AE47E1FAB1DD1F41190456CE73503141931804D622DC1F41A4703D2A50503141022B879678DA1F414C3789C1F04F314185EB51B895D71F413108AC9CEE4F31417B14AE477AD71F41EE7C3FF5C74F3141986E1283F9D51F410E2DB2FDB94F31418716D9CE22D51F41E5D0229BAD4F314106819543CCD31F41AE47E11A9B4F31417D3F355E7FD31F41BA490C22884F3141621058399AD21F41E17A146E754F31411D5A64BB7AD11F41C74B3769774F31411904568E4DD01F41E3A59BA47E4F31418D976E1211CF1F413BDF4F4D834F31411F85EB51D4CD1F4133333373994F314185EB51B8E8CC1F41B4C8769E125031411058393449CB1F411058393451503141448B6CE7D0CA1F41621058395550314191ED7C3FCECA1F41105839146B5031417D3F35DE0DCB1F410E2DB2DD8A503141B29DEF2727CB1F41D578E9E6AF5031411283C04A29CB1F4185EB5138E2503141A4703D8AB1CA1F41E5D0223BE7503141CBA145367ACA1F410C022B2718513141DD24060167CA1F41CDCCCC8CA8513141273108AC46CA1F418716D9AE0C5231416891EDFC70CA1F41AAF1D2ED6D523141DF4F8D97CACA1F4154E3A55BC45231417D3F355E72CB1F414260E5D00D53314160E5D0A228CC1F41F4FDD4384053314177BE9F9ACCCC1F41F853E3C577533141EC51B81E71CD1F41F6285C6FAC533141DBF97EEA44CE1F41295C8FA2DB533141621058B947CF1F417F6ABC94F0533141F6285C0F97D01F417D3F35FE0754314175931884F6D11F412731080C0554314108AC1C5AB2D31F41295C8F2208543141C976BE9F6CD61F4191ED7C3F00543141713D0AD78CD91F41A01A2FFDF45331412DB29DEF2CE01F41F6285C4FE9533141E7FBA9710CE71F41D9CEF7B3D75331414A0C02ABDDEC1F41D578E946D5533141CFF753E3CEEF1F41A01A2F7DD15331415EBA498C09F21F416891ED7CBD5331414260E5D034F31F41DBF97E8AAA533141B0726891C1F31F416ABC7413A6533141C976BE9FDEF41F41EE7C3FB5A4533141560E2DB2ACF51F41CBA145D6AD5331418FC2F5285CF61F41AC1C5A44DF533141CDCCCCCC8EF71F4185EB517828543141F0A7C6CB64F81F411904562EAC54314133333333A0F91F4160E5D0020755314177BE9F9AAFFA1F41E7FBA9914055314104560EADA3FB1F419EEFA7267355314117D9CEF727FC1F41A01A2F5DB85531418D976E124FFC1F41D34D62B00C56314137894160A7FC1F41BE9F1AAF66563141AE47E1FAB0FC1F41560E2D92E45631415839B448CEFC1F41250681B5315731410C022B87D6FC1F416891ED7C7C573141CDCCCCCCBEFC1F415EBA49CCB5573141CFF753E355FC1F41E17A146E10583141FED4786900FC1F41DF4F8D977D5831413108AC9C5DFB1F410C022B67C15831413108AC1CD6FA1F41C1CAA165FA583141C1CAA1C59CFA1F41FED478C93A5931414260E5D093FA1F41AAF1D2ED635931411D5A643B98FA1F412FDD2466665931414C37894192FA1F41295C8F229759314139B4C8F616FB1F41894160E5015A3141986E1283DBFB1F41B81E85EB935A3141F4FDD4783BFE1F41BE9F1A6FFC5A31416210587926002041E7FBA9F1B05B314114AE4761C7012041D34D62F0375C3141295C8FC2AC022041333333D3BF5C314123DBF97E31032041CFF75363535C3141F0A7C6CB3B032041D578E946B55B3141560E2D72920320415A643BDF455B3141894160E5CB03204152B81E05A75A31418195430B5A0420418716D9EE675A3141986E12C3BD042041"
1919,"14","1196460.53329559","0106000020BD0B0000010000000103000000010000003F0000004E6210388F37394183C0CAA1FB3D22418FC2F5A86C3739416ABC74D3873D22419A9999194A373941C1CAA105143D22412DB29D0F2F3739414A0C022BA23C2241BA490CE23B37394189416065523C2241BC7493784F37394100000040103C22415EBA49CC57373941D9CEF7D38F3B2241A245B6535337394148E17AD4233B2241F2D24D423537394104560EADE03A22416ABC74F31A37394191ED7C7F9E3A22411283C00AE436394175931884783A22419CC42030B336394160E5D022F5392241F6285C8F783639418B6CE77B573922415A643BFF58363941B6F3FD54F0382241F6285C2F3736394154E3A5DB703822419CC420F01C36394160E5D0A27C372241560E2D720F3639419CC420B0EA362241FCA9F1B2FC353941759318C433362241CFF75343F83539411F85EB1151352241759318E40B3639416210583998342241068195831C3639413F355EBAD2332241759318A4343639415839B4884A33224196438B4C573639419CC420F0D032224100000060A93639412FDD2406403222418716D90ED83639417B14AE07F93122418D976E121E37394117D9CE37AC3122411904562E7F373941F6285C8F5A3122418B6CE77BD0373941E17A14AE103122416ABC74B3093839418195434BD8302241E92631E83C38394154E3A59B86302241FED478C95B3839411B2FDD6447302241355EBA297F38394148E17AD438302241D34D6250AC3839411283C08A44302241643BDF2FD438394114AE47A16630224133333313053939414A0C02ABAE302241355EBAE926393941AAF1D2CDF230224123DBF9BE54393941AC1C5AE4A43122416666662699393941022B87D65C3222416DE7FB49E13939413108AC1C51332241FED47889F539394179E926B1F03322418B6CE73B023A39414A0C02ABC934224100000060043A39413D0AD763CF3522410E2DB2BDF9393941E17A142EAE3622414A0C026BFA3939413BDF4F8D5437224114AE4701E0393941986E12C3FF37224154E3A5DBC1393941F853E3A56E382241D122DB39A5393941BE9F1A2FC6382241B07268117E3939417D3F351E0F392241C520B0F25F393941B29DEFA7423922418941604534393941355EBA49963922417F6ABC540C39394123DBF93E263A22410AD7A330F1383941C74B37C9A13A22419A9999F9C33839417D3F351E483B22410E2DB2DDAB3839415C8FC2F5943B2241D34D627082383941B81E85EB003C22415C8FC2556D3839416DE7FB695A3C2241508D976E4B383941D9CEF753C83C22419A9999D93D3839412FDD24C6233D2241DF4F8D7720383941D7A370FD863D2241AE47E11A003839417F6ABC34A23D2241986E1243E4373941621058B9B23D22415A643BDFC0373941AC1C5AA4FC3D22414E6210388F37394183C0CAA1FB3D2241"
1919,"192","1255855.76502439","0106000020BD0B0000010000000103000000010000000F000000DD2406A1C4AB32411B2FDD2487161D4154E3A53BADAB32419A99991966161D4154E3A5FBD4AB3241D578E9A659121D41022B87B6DEAB3241666666E6D80E1D413BDF4F2D2AAC3241AAF1D2CDEA091D41EC51B8FEE4AC32411B2FDDA4AA071D41BA490C82EFAD32414260E550CF051D41EC51B8FEF4AE32415A643BDFC2051D4114AE4721ABAF3241C520B072E7061D411F85EBD11FB03241B81E856B5C091D41378941C083B03241B6F3FD54B60C1D415C8FC2150BB13241F0A7C64BFE101D415EBA49EC2CB13241CBA145B62F141D416DE7FB8915B132413108AC1C74171D41DD2406A1C4AB32411B2FDD2487161D41"
1919,"141","768879.004952222","0106000020BD0B0000010000000103000000010000002700000017D9CED7522B37413789416016AA1D41AC1C5A44092B3741BA490C829BAA1D4160E5D082C32A3741931804D60DAB1D4179E926F1882A37410C022B87CDAA1D415A643B1F4F2A3741FA7E6ABCEAA91D41CBA145D6172A374185EB5138A3A81D41AE47E17ADD2937412FDD2406CCA61D4100000040B7293741A4703D0A77A51D41B0726831AA293741295C8F42D2A21D418716D96EAC2937415839B4C8EAA01D41FED478C9B4293741C976BE1F1A9F1D412B8716F9C1293741C3F5285C0E9D1D4154E3A5DBBD29374196438B6C9E9B1D41E7FBA9B1D129374114AE47E19D9A1D4177BE9F3AFE293741FA7E6A3C6A991D418716D9EE272A37418D976E9218971D413D0AD703492A3741A01A2F5D1D961D410C022BA77A2A3741D9CEF7D328951D4133333353932A37419CC42030ED931D41EC51B87EB82A37415A643B5F59931D4196438B2C062B3741A69BC4A03B931D41105839F4582B374146B6F3FD5C931D4148E17A14A32B3741C1CAA145CC931D4196438B6CDD2B3741508D97EE9A941D41C1CAA125F62B3741AC1C5A6470951D4146B6F3BD142C3741BA490C02EB961D419EEFA7A61B2C37417368916D70981D41022B87D6162C37418D976E12B4991D41FA7E6A9C242C37414260E5D0AD9A1D412DB29D2F352C3741C74B3709BD9B1D41713D0AB7352C37410AD7A370B19C1D416891ED5C212C3741EC51B81EC69D1D417368912D082C3741666666E6159F1D415A643B1F032C3741AC1C5AE4E7A01D41DF4F8D17F02B3741250681955FA41D415EBA494CEB2B37415839B4C8ABA61D41C520B0F2D62B374117D9CE77C0A71D419A9999D9B42B37417F6ABCF4E3A81D4117D9CED7522B37413789416016AA1D41"
1919,"142","1051974.95490491","0106000020BD0B00000100000001030000000100000013000000EC51B8BE2C063841D9CEF7D343F21C418B6CE75B030E3841E7FBA9F1F5F51C41B6F3FDF4F00D38413D0AD7A325F81C41448B6C07D00D384191ED7C3F70FA1C41E7FBA971AD0D3841C74B37096CFB1C41560E2DD2810D3841F4FDD4F820FC1C41BE9F1A8F3F0D384117D9CEF788FC1C410E2DB2DDCB0C3841B0726891EBFC1C415C8FC215450C38417D3F35DEA9FD1C41FCA9F1B2360B384177BE9F1A7FFE1C41713D0A975B0A38419EEFA7C617FF1C414260E5F0C00938411D5A643B26FF1C4166666666510938417368916DF4FE1C415C8FC275DC083841BA490C025CFE1C419CC420706808384177BE9F9AA2FD1C41EC51B85EE20738418716D94EF7FB1C416ABC74D387073841C520B0725FFA1C41250681950E073841508D976E4AF71C41EC51B8BE2C063841D9CEF7D343F21C41"
1919,"143","850655.99705854","0106000020BD0B00000100000001030000000100000029000000F4FDD4985C5D38412FDD24866B662041273108AC055D384193180496376620414E6210F8C55C3841D578E966AA652041A245B633695C3841FA7E6ABCFE64204137894160165C384191ED7CBF846420418FC2F508AE5B38416F1283409763204189416085985B384146B6F3BD23632041A4703D6A755B3841D9CEF7D3BC622041DD240601445B3841C74B37C942622041AE47E1DA2F5B3841273108ECB76120418716D96E365B3841894160A51B612041C976BE7F315B3841BC74935894602041190456CE325B3841E17A142E26602041E3A59B044D5B3841FA7E6ABCC55F2041E92631A8885B3841AE47E13A655F20415EBA498CDC5B38417B14AE87495F2041EC51B8BE3E5C384117D9CEF7405F2041AE47E1DAB65C3841FCA9F1524D5F2041643BDF6F145D3841F0A7C6CB3B5F20415C8FC2F5515D38413F355EFA125F2041E92631C8A05D384177BE9F1AF65E2041CDCCCC0CE85D3841068195432E5F2041105839342E5E38411283C04AA55F20411283C0AA7F5E3841F853E3A536602041A4703DAABE5E3841A01A2F1DA4602041DF4F8D371A5F3841A4703D0AE1602041B0726871705F384106819543F5602041AAF1D2EDC35F3841560E2D3238612041A4703DEA05603841AE47E17A9E612041B29DEF0735603841A8C64B773F622041E7FBA91174603841DD2406C103632041F853E30578603841643BDFCF43632041448B6C2765603841986E12837E6320412731082C3C603841022B8796D3632041736891AD9D5F384104560EAD73642041250681153B5F3841AAF1D2CDDA6420416DE7FB29E85E384185EB51B83D65204162105819A05E3841000000C0C265204196438B6C3E5E38411F85EB511A662041D122DBB9E55D3841FCA9F1525C662041F4FDD4985C5D38412FDD24866B662041"
1919,"147","542858.984179057","0106000020BD0B00000100000001030000000100000028000000A4703D6A9FDF37418195438B6AB9214114AE4741A7DF37416F1283C047B9214114AE4781B3DF37410C022B873FB921416891ED7CBDDF37412DB29DEF3FB921414C3789A1F9DF374146B6F3FD5ABA21417593184459E03741B29DEF67FCBA21419EEFA78625E137413D0AD7A3E3BA2141E7FBA9112BE13741B07268518CBA214146B6F3BDB2E13741F4FDD4F8D4B921416891ED9CBEE137418D976E12ADB9214154E3A55BCEE13741E7FBA9B1D1B9214160E5D022E4E13741BA490C021CBA21419CC420D001E2374196438BAC81BA21419EEFA7A61CE23741643BDFCFC5BA21412731080C2CE237418B6CE7BB03BB21412506819536E23741F4FDD43844BB2141DBF97EEA64E237416891ED3CBCBB21418FC2F52878E23741AC1C5AA409BC214121B0722877E2374191ED7CBF6FBC2141FCA9F1726DE237410AD7A3F0C8BC2141986E12635BE23741DBF97EEA23BD21416ABC74B310E23741E3A59B0413BE21417F6ABC54EDE13741AC1C5A647CBE214139B4C87661E137415C8FC2F5B0BF2141EE7C3F3537E137419CC420F0ECBF214196438BACEDE037410AD7A33034C02141B07268B1BDE037415839B40843C021413108AC1C48E0374185EB51B828C02141068195C3D9DF3741C520B072F6BF21417D3F355E70DF37410C022BC795BF21412FDD248630DF3741355EBAC92FBF2141E5D022DBFBDE37413F355E7A95BE2141E5D0223BDFDE3741E5D022DB07BE2141355EBA29DBDE3741736891EDA7BD214117D9CEF7E0DE3741B81E852B55BD21415EBA49CC06DF37413BDF4F8DAABC2141C74B37C93ADF37411B2FDD64ABBB2141986E120365DF3741355EBA49C7BA2141D7A3705D91DF3741D34D6250E7B92141A4703D6A9FDF37418195438B6AB92141"
1919,"149","187126.293794543","0106000020BD0B00000100000001030000000100000020000000B29DEFE7EC0038415C8FC2F5B8321D4185EB5118C90038414260E55007321D41F0A7C68B930038410C022B0786301D41F6285C6F86003841986E1283F12F1D411058395489003841DF4F8D17512F1D417D3F351EA90038411904568ED02E1D4139B4C876D3003841AAF1D24D972E1D412B87167923013841A01A2FDD942E1D41666666865D013841D7A3703DCB2E1D41BE9F1A8F9F0138413F355EBA342F1D413BDF4FEDDC01384185EB5138D52F1D412B8716F9FF01384123DBF9FE69301D41F6285C0F1402384125068115E5301D41E7FBA9111602384104560E2D7E311D41D34D625017023841CFF75363FA311D41A01A2FFD1D023841AE47E17A5C321D4193180476680238410000008091331D41FA7E6A3CAC02384146B6F37D9D341D4121B07268EB023841355EBA4935351D41E3A59BE4FB0238413F355EBA88351D41C1CAA10502033841E17A14AE36361D41E7FBA9310103384123DBF9FEC4361D418716D9EEF9023841F2D24DE220371D41C74B37C9E50238418B6CE7FB50371D41E5D0223BCC02384160E5D02262371D41986E12E3A10238415A643B5F9B371D41B81E856B6B023841333333B3C5371D417F6ABC5438023841C520B0F2AE371D41448B6C6701023841378941E040371D4121B0720889013841B6F3FD54AB351D41621058D9470138415C8FC2757A341D41B29DEFE7EC0038415C8FC2F5B8321D41"
1919,"150","22508783.6144288","0106000020BD0B00000100000001030000000100000065000000AC1C5A444A053941448B6C6731311F41105839D4AA0539418D976E12D7301F4177BE9FFA5706394108AC1C5ADE301F4146B6F3FDB5083941EC51B89E0D321F411D5A649BB3093941E7FBA9F1DB321F419A999999650A3941CFF7536372341F41D578E966A20B3941FED478E97A351F419CC420B0460D39410AD7A3F0F5341F41E17A14EE830E39410C022B07DC341F419CC42010D40F394123DBF9FE1A351F411F85EBD19910394162105839C5341F4108AC1CBA15123941931804D658331F41666666A64513394121B072E8AB311F411283C04ADE133941666666E68E311F4166666626541439411904560EFF311F413D0AD763B2143941378941E036331F41E7FBA911D314394121B0726800341F416891ED1CE81439411904560EB2351F4148E17A34D9143941F0A7C64B02371F411B2FDDC4C0143941D122DBF9E3371F419CC4203087143941B4C876BE1E391F41B81E85EB2E1439412FDD2486643A1F41560E2DF20E14394104560E2DAC3B1F41DBF97EAA0C143941D34D62907E3C1F41A01A2FFD23143941D9CEF7D35D3D1F41DBF97E6A6B143941E3A59B44433F1F413D0AD723D6143941C520B07228421F41FCA9F112281539413F355EBAE6441F41643BDFCF71153941643BDF4FA9481F41DF4F8DB78F153941C3F528DC674B1F41378941E08A1539418D976E1263511F41B6F3FDB4C615394139B4C876E75A1F4160E5D002CA153941A01A2FDD2E5D1F4121B07288F3153941CDCCCC4C055F1F41E92631E8061639410C022B07EB601F41666666661216394183C0CA212E621F411283C08A0A163941E92631083B641F4152B81E6514163941560E2D32B2651F417B14AE0736163941BA490C02E6661F41C976BE5F5F163941D578E92638681F41C520B032751639411283C0CACF691F41CBA1453675163941FCA9F1527F6C1F412B871679651639419A999999E96D1F411D5A641B491639413F355EBAD16F1F41B29DEF2713163941D122DBF9AC711F41A4703D6AD01539419EEFA7C681731F417D3F353E4C1539411D5A64BBEE751F419CC420F0BB143941508D97EEB6771F41986E1263261439411D5A64BB12791F4146B6F33D591339412B871659CE791F41B6F3FDD42C12394104560E2D137B1F41A245B6F3121139415839B448A87B1F4146B6F3BD40103941B81E85EB7B7C1F4137894160720E3941643BDF4FC77E1F41D7A3703D5C0C3941508D97EEA7811F416DE7FB49680B3941DF4F8D9707831F4191ED7C9F8D0A3941E5D022DB42841F4104560E4D12093941D578E92634861F410E2DB2FDB00839418D976E9271861F41AE47E1DA6E083941FCA9F1529B861F414260E590D4073941A245B67368861F415C8FC215CC063941A69BC420CC851F41BC749338AF0639418D976E12BB851F412B871619EE0539416891ED7C56841F4154E3A5BBEA0539419EEFA74650841F41C3F5287C0F053941EE7C3F3593831F4114AE4721630439413D0AD7A3ED821F4177BE9FBA37043941DF4F8D97A9821F41759318C4B5033941D9CEF7D3DD811F41295C8FA2240239419A999999E17D1F41508D97CEEC00394196438BEC8D791F41D578E90690003941DF4F8D179E771F411283C0AA770039411B2FDDA454761F41AC1C5A847A003941448B6CE7E3741F41C976BEFF100139418195438BC6711F4121B07248030239413BDF4F8D036E1F4114AE47C18A0239416F128340B26B1F41B29DEF079C0239414E6210D8136A1F41EC51B8FEA4023941D7A3703DCA661F41A01A2F1DD30239416891ED7CD0641F41022B87F609033941AAF1D24D5F631F4121B0722871033941EE7C3F354D611F410C022B67DA0339417368916DE45D1F41FED47869410439413BDF4F0D4E5B1F41E5D0229BE80439418B6CE7FB5B591F41986E1243C70539419CC420B085571F41A69BC440790639415EBA498CC5541F4160E5D002B5063941CBA14536B8521F41DF4F8DF7AF063941F2D24DE2A4501F4108AC1C7A670639417D3F355E554E1F4123DBF95EDE0539412731082C844C1F4179E926B116053941C976BE9FDA491F41D34D62D07504394104560EAD21461F417F6ABC142C04394160E5D0A2E3421F41FED4780902043941068195C304401F41508D97AE03043941068195437A3B1F4179E926F11F043941D9CEF7D366371F412731086C4A043941F853E3A5CC341F415C8FC2B58E043941D34D6290C3321F41FA7E6A7C17053941FED478E960311F41AC1C5A444A053941448B6C6731311F41"
1919,"151","1353744.56224184","0106000020BD0B0000010000000103000000010000005D000000D7A370BDCB0539418B6CE77B332223418D976E72E2053941D34D6210B22123412DB29D0F1E06394177BE9FDAB2202341F0A7C64B4C063941F2D24D2224202341A01A2F9D71063941E5D0229B00202341333333938B063941D7A3707DED1F23418716D96EAC0639415C8FC275EF1F2341333333F30A07394148E17A54F41F23411D5A643B4A073941713D0A17FE1F2341A01A2FBD6E073941355EBA09C71F234123DBF9BE7D07394177BE9F9A7D1F2341DD2406C18C0739412731082C341F23413F355E7AB2073941DBF97EEAC91E2341A4703D2AC707394137894160881E2341A245B693D6073941CBA14536F81D23414E621098F4073941BC749358651D2341EC51B83E2308394191ED7C7FF01C2341AE47E13A86083941BC7493184F1C2341713D0A57D5083941D34D6290E21B2341EC51B81E1B09394154E3A55BC71B234177BE9FBA540939418B6CE73BC91B2341333333F38009394133333333FB1B23414C3789A1B10939416DE7FBA9A81C2341295C8FE2C3093941BE9F1AEF0D1D23416DE7FB49C4093941AC1C5A64881D23411D5A649BBE093941DF4F8D17E11D2341819543CBBD0939418FC2F5282E1E2341643BDF4FC60939415EBA494C6A1E23416F128340C20939413BDF4F0DEA1E23411D5A641BB809394123DBF93E681F2341C976BE7FA90939416891EDBCEB1F2341A245B6539D09394139B4C836492023414260E5508E0939411B2FDDA49220234160E5D0A25D093941E3A59BC4E6202341AAF1D26D15093941BE9F1A2F48212341986E12A3DC083941E17A146EBA212341000000E0A5083941894160654D222341F0A7C68B71083941AC1C5A243B23234162105859630839419A999919982323412FDD24C656083941A8C64BB7DB2323415839B44850083941713D0A174124234166666646410839414A0C02EBCA242341BC7493983B0839412731086C03252341AC1C5A4432083941CDCCCC8C34252341A8C64B17170839414A0C02AB5A2523414260E590FF073941C3F5285CA8252341FCA9F1D2E6073941F6285C0F09262341E3A59BC4E20739414A0C026B482623419EEFA7E6DD073941C520B07294262341B29DEFA7DA073941F2D24D22C7262341A01A2FBDE0073941713D0A1709272341666666E6DD0739410AD7A370352723418FC2F568D7073941A01A2F9D7A27234154E3A5DBBD073941FA7E6AFCE7272341295C8FA2AD0739417368916D44282341D34D62709F073941022B8796C12823416891ED7C94073941BA490C422C292341BC7493B8790739410AD7A3708C292341D122DBF9510739417368912DF6292341B6F3FD94260739414E621058382A2341D9CEF753050739411904564E9D2A2341105839D4E00639414C3789C1142B23418B6CE75BBE063941D122DBB98C2B2341DF4F8D37A50639414260E590D32B23412DB29DEF81063941A01A2F9DF72B23410C022B074E063941894160A5FD2B23418B6CE77BEB053941B4C876BEF72B2341B4C8761E6A053941A245B633D02B23416DE7FBC90805394108AC1C1A972B23411283C0AAE2043941CBA145B6662B234193180416C704394183C0CA61122B2341A4703D0AA7043941A245B6F3822A2341DD240621910439414A0C02EBD52923410C022BE78F043941BE9F1AEF47292341AE47E19A97043941C520B0F20F2923416ABC7473B8043941986E1283D128234196438B0CD6043941B81E852B6528234175931844E6043941621058B9082823415EBA490CF4043941894160E591272341CDCCCCCCFF04394108AC1C5AFA262341022B87B6080539415C8FC2F56E2623411B2FDDE407053941022B87D6FA2523414C3789C10C0539418716D9CEAE252341E17A146E120539413BDF4F4D76252341D34D62D02E05394152B81EC5FC2423413F355EFA3A053941FA7E6A7CBF242341894160E54305394146B6F37D74242341666666063F053941AE47E1BA3F24234196438B0C4105394108AC1CDAFF232341F6285C2F4B053941CDCCCC0CC2232341E5D022BB64053941273108AC54232341819543AB9A053941C3F5285CCE222341D7A370BDCB0539418B6CE77B33222341"
1919,"155","880755.419948338","0106000020BD0B0000010000000103000000010000005900000039B4C8D6CD7A3941355EBA498F522141B4C876BE6F7A3941B81E852B5A522141CBA14536547A3941759318442D522141D34D62103E7A39410AD7A3300B5221417F6ABC14267A39414E6210D80452214177BE9FBAF37939417D3F351EEE512141CBA14596D47939416DE7FBA9C9512141E5D0229BB97939419EEFA786C251214160E5D0A28F7939412731086CB7512141AAF1D2AD53793941643BDF8FA7512141560E2DF21579394196438B6C84512141560E2D32F078394114AE47A16751214104560EADBF783941E17A142E355121415A643B5F997839415A643B9FF2502141C520B0727E783941AE47E17ABC5021416F1283C05B783941F4FDD478715021419CC4207041783941022B871632502141D578E9E6257839419CC4203005502141A01A2F5D0D78394125068115D94F214108AC1C9AF67739414C378941C04F214110583974DA77394108AC1C9A9C4F2141D9CEF793C877394148E17AD4394F2141F0A7C66BBB773941CFF753231A4F21412DB29D4FBA77394154E3A59BCE4E2141BC749378C6773941DD2406C1444E214146B6F3BDD3773941E17A146E064E2141D34D6210E7773941BE9F1AAF9A4D2141DF4F8DB7FF7739412FDD24C6684D2141C1CAA125177839419A999959494D2141BC7493583F7839414A0C022B414D2141BE9F1A8F4F783941894160A5324D214148E17A3474783941B29DEFE7034D21410AD7A3308C78394191ED7C3F0A4D21411B2FDD64AB7839410AD7A3B0FF4C2141068195C3CB783941448B6CA7114D214137894120F8783941A4703DCA264D2141759318E40B7939416ABC74D33E4D2141B81E850B1F793941E5D0221B604D2141F853E30543793941EC51B89E694D2141560E2D72697939416DE7FB294E4D2141DBF97E0A85793941F6285C0F4C4D2141BA490CA2A6793941A4703D8A4B4D214133333373C3793941C520B0F2364D2141AC1C5AA4F7793941560E2DF2314D2141E5D0225B5F7A3941560E2D32604D214196438BECA77A3941B4C876FE694D21411F85EB11C77A3941333333738E4D21419CC42070E77A3941B81E856BA04D2141273108CC167B3941C3F5285CB64D2141105839B44C7B3941666666A6F34D21411B2FDDA4AC7B39415EBA490C0D4E214196438B2C317C3941AE47E1BA264E214133333313D07C3941F6285CCF504E21410AD7A3D0077D394183C0CA61724E2141B6F3FD543B7D3941F853E3A5A54E214146B6F33DC87D39413F355EFACA4E2141EE7C3F35FE7D39419EEFA746D94E2141F2D24D82217E3941F6285C0F1B4F214185EB5198347E394154E3A55B6B4F2141CFF753834F7E394175931884A14F214185EB5198687E3941D578E966F34F21418D976E72867E3941A01A2F5D59502141DBF97EEA9B7E3941C520B0B2B350214146B6F39DA97E39416DE7FB29F9502141713D0AB7A77E3941666666E6435121414A0C020BA17E3941643BDF8F7A5121413F355E9A8F7E3941F6285C8F9B512141E7FBA991657E3941E7FBA971BF512141CDCCCCEC377E39410C022BC7EB512141736891ADFD7D394104560E2D1E522141B07268B1E87D39410E2DB29D18522141FA7E6A7CCF7D394123DBF9BE245221410AD7A3B0947D394183C0CA613152214114AE47E16E7D394148E17A94435221418D976E12467D39418B6CE7FB54522141FA7E6A7C217D3941560E2DB254522141E3A59B84F47C39415839B4C848522141C3F5281CBC7C394139B4C8765F5221416DE7FBE9937C3941378941A0675221412DB29DEF757C39419CC420B05F522141AC1C5A243B7C3941B6F3FD546C522141BE9F1A8F137C3941DD2406416B522141CBA14596EC7B39412DB29DEF605221411B2FDD64C17B39418716D94E685221418B6CE7FB8B7B3941355EBAC97F522141BE9F1A2F5A7B3941B07268D18E522141759318C4307B3941F4FDD478A952214179E92631FD7A3941D122DB39A552214139B4C8D6CD7A3941355EBA498F522141"
2008,"C40148","8.78799899993464","0106000020BD0B0000010000000103000000010000000400000066666626A72934412DB29D2F0752264177BE9F9AA1293441273108AC04522641643BDF8FA2293441E3A59BC4FE51264166666626A72934412DB29D2F07522641"
